fração_id,condominio,bloco,andar,porta,tipo_fracao,area_m2,quota_mensal,proprietario_nome,proprietario_nif,data_aquisicao,valor_aquisicao,situacao
FR0778,Torres do Sol,Torre1,2,2E,T3,132.4,240.3,Maria Moreira Monteiro,146622176,2014-07-21,184813.22,Vazia
FR1208,Residencial Atlântico,c,7,7E,T4,165.8,202.81,Rita Rodrigues Rocha,114543015,2009-03-06,173690.96,Ocupada
FR2187,Residencial Atlântico,A,3,3D,T2,94.2,112.93,Jorge Rocha Simões,141102277,2016-05-22,91890.97,Arrendada
FR0329,Condomínio Central,B,8,8D,T2,71.6,113.36,Sara Jesus Ferreira,133935355,2023-05-04,108489.3,Vazia
FR0142,Vila Verde,a,1,1D,T3,134.7,103.44,Fernando Antunes Simões,277643087,2025-02-24,276521.39,Ocupada
FR2248,condomínio central,A,2,2D,T1,59.0,91.43,Sofia Correia Santos,213395594,2015-05-05,113999.91,Vazia
FR2222,Condomínio Central,C,0,0D,T1,68.2,112.01,João Coelho Jesus,180104052,2025-08-25,91785.46,Ocupada
FR2112,Quinta das Palmeiras,A,6,6F,T3,116.8,118.78,Daniela Alves Lopes,147003558,2020-10-03,250942.88,Vazia
FR2139,Torres do Sol,Torre1,0,Loja D,Loja,82.3,146.38,Fernando Nunes Costa,167099660,2015-08-27,60177.08,Ocupada
FR0642,Condomínio Central,A,9,9D,T3,121.9,185.37,Bruno Fernandes Sousa,259055247,2025-07-22,237583.7,
FR1714,Quinta das Palmeiras,A,1,1C,T1,61.5,60.98,Isabel Jesus Santos,178090869,2008-04-15,41606.64,Ocupada
FR1077,Residencial Atlântico,B,7,7F,T1,52.3,68.61,Jorge Silva Martins,287693264,2022-09-04,175291.52,Ocupada
FR0236,Jardins da Cidade,Sul,6,6E,T3,139.0,160.11,Paulo Antunes Almeida,264248989,2022-09-05,267123.26,Vazia
FR0983,Torres do Sol,Torre1,9,9B,T3,119.9,211.93,Helena Ribeiro Simões,214706715,2012-09-19,247264.01,Arrendada
FR1226,Jardins da Cidade,norte,0,0A,T2,82.3,95.11,Mariana Cardoso Pinto,209307534,2012-12-04,127399.59,Arrendada
FR0344,Quinta das Palmeiras,b,3,3B,T1,,58.19,José Jesus Alves,102160890,2017-04-16,123083.96,Arrendada
FR1937,Residencial Atlântico,C,2,2D,T1,-52.8,53.3,Pedro Gonçalves Correia,257234300,2022-12-01,247930.5121266469,Ocupada
FR2277,Vila Verde,a,1,1E,T1,69.4,56.6,Raquel Reis Ribeiro,159837294,2020-07-02,98351.37,Ocupada
FR1298,Jardins da Cidade,Norte,0,0B,T2,77.5,86.12,Vítor Teixeira Costa,174096617,2014-06-20,62043.47,Ocupada
FR0847,Torres do Sol,Torre 2,7,7A,T2,86.4,161.03,Raquel Cruz Almeida,295420643,2012/12/13,103523.74,Arrendada
FR0364,Condomínio Central,B,0,Loja C,Loja,79.6,120.01,João Pires Mendes,113048494,2021-09-30,182390.98,Vazia
FR0852,Jardins da Cidade,norte,2,2F,T1,53.3,63.26,Carlos Oliveira Mendes,108960329,2024-06-30,125062.13,Ocupada
FR0488,Quinta das Palmeiras,B,2,2B,T1,53.9,51.41,Helena Antunes Alves,283328096,2017-12-25,119032.67,Em obras
FR1673,Quinta das Palmeiras,A,-1,G27,Garagem,73.1,78.2,Vasco Gomes Ribeiro,185316078,2018.05.14,173661.38,Arrendada
FR1787,Torres do Sol,Torre 2,3,3E,T3,128.5,240.54,Helena Monteiro Sousa,281839872,2008-07-09,166585.51,Ocupada
FR0784,Condomínio Central,C,4,4E,T1,61.1,87.2,Paulo Jesus Ferreira,180269375,2015-03-27,104908.19,Em obras
FR0540,Condomínio Central,C,4,4C,T1,59.2,85.33,Hugo Pinto Matos,193634816,2007-03-18,55354.7,
FR1075,Jardins da Cidade,norte,7,7F,T1,47.7,51.45,Rui Simões Machado,205800690,2013-10-31,58216.93,Ocupada
FR1051,Vila Verde,a,0,0A,T3,103.5,83.86,Pedro Santos Jesus,169636410,2014-05-26,241535.28,Arrendada
FR0292,Condomínio Central,D,5,5E,T1,51.0,0.0,Hugo Nunes Coelho,219972228,2016-08-29,139805.42,Ocupada
FR2457,Torres do Sol,Torre1,11,11D,T2,79.4,136.7,Vasco Neves Ramos,185854126,2023-11-20,167446.07,Arrendada
FR1225,Residencial Atlântico,A,6,6B,T1,,63.66,DIOGO RAPOSO ALMEIDA,254525728,2006-09-16,53316.77,Ocupada
FR1011,Residencial Atlântico,A,8,8A,T3,116.1,140.43,Sara Nunes Lopes,123350824,2015-09-04,160034.39,Arrendada
FR0021,Torres do Sol,Torre 2,5,5A,T2,79.8,137.55,Maria Mendes Pires,237115794,02/10/2011,144463.8,Ocupada
FR2173,Torres do Sol,Torre 2,9,9D,T1,46.4,83.49,Fernando Monteiro Correia,205724934,2007-05-09,28991.81,Vazia
FR1520,Quinta das Palmeiras,B,1,1D,T3,138.3,141.11,Rui Nunes Costa,00000000,2008-02-22,164053.17,Vazia
FR1408,Jardins da Cidade,norte,4,4B,T2,99.8,116.32,Carlos Vieira Cunha,258624201,2006-03-16,130205.57,Arrendada
FR1741,Condomínio Central,A,2,2D,T2,87.0,129.42,  Nuno Cardoso Gomes  ,107504736,2024-10-21,104245.07,Ocupada
FR0064,Condomínio Central,B,10,10D,T2,78.2,108.81,Rui Coelho Pires,171686568,2016-10-04,118191.28,Ocupada
FR2025,Vila Verde,a,3,3F,T2,87.2,65.08,Filipa Fonseca Moreira,169676042,2009-04-23,129974.36,Ocupada
FR1984,Jardins da Cidade,norte,6,6C,T2,98.9,107.66,José Reis Rodrigues,282650668,2008-08-06,127982.12,Ocupada
FR1722,Quinta das Palmeiras,A,1,1A,T4,183.0,184.97,Bruno Raposo Martins,260846281,2019-03-29,411850.63,Vazia
FR1169,Torres do Sol,Torre 2,9,9E,T2,82.7,147.24,Vasco Coelho Nunes,101160819,2006-01-27,,Arrendada
FR0993,Jardins da Cidade,Norte,6,6D,T2,88.8,94.87,Nuno Rodrigues Ramos,265274356,2022-11-14,150630.61,Vazia
FR2244,Jardins da Cidade,Norte,3,3D,T0,41.4,45.28,Catarina Teixeira Oliveira,128265945,2011-08-01,22072.03,Arrendada
FR0555,Torres do Sol,Torre 1,9,9E,T1,68.3,121.96,Hugo Gomes Matos,146338668,2006-01-22,71704.91,Arrendada
FR2106,Vila Verde,A,4,4B,T1,62.0,50.62,Vítor Teixeira Ramos,106303628,2024-01-16,92737.91,Ocupada
FR0740,Condomínio Central,B,-1,G25,Garagem,95.1,141.68,Diogo Cardoso Pereira,277923988,2022-03-21,171176.94,Arrendada
FR1342,Condomínio Central,D,9,9F,T3,126.5,191.99,Teresa Santos Pereira,115545299,2024-10-21,378022.19,Ocupada
FR0528,Residencial Atlântico,C,6,6A,T3,126.3,153.46,  Daniela Gomes Rodrigues  ,123128664,2024-07-15,175565.68,Em obras
FR0389,Quinta das Palmeiras,B,1,1E,T1,6.5,0.0,Sara Pinto Cardoso,222485554,2020.07.19,15983.86,Arrendada
FR2314,Quinta das Palmeiras,A,3,3A,T2,83.0,78.5,Miguel Machado Soares,187034639,2014-04-27,115015.34,Arrendada
FR0550,Quinta das Palmeiras,A,5,5B,T4,151.1,155.14,Joana Rocha Carvalho,109065041,2022-10-28,252970.96,Ocupada
FR1905,Residencial Atlântico,A,4,4E,T4,161.2,197.5,Cristina Cruz Ramos,120752083,2018-04-03,281740.5,Vazia
FR1429,Torres do Sol,Torre 2,3,3A,T2,100.0,174.53,Nuno Soares Coelho,240294092,2012-04-27,79593.15,Arrendada
FR1802,Torres do Sol,Torre 2,0,Loja A,Loja,76.3,140.19,Paulo Rodrigues Santos,277307060,,58576.75,Ocupada
FR1046,Jardins da Cidade,Norte,4,4C,T3,100.3,106.4,Patrícia Soares Marques,222424987,16/04/2017,101746.08,Arrendada
FR2003,Torres do Sol,Torre 1,3,3D,T2,79.0,139.62,Paula Cardoso Teixeira,171923130,2023/09/24,148028.49,Arrendada
FR0584,Residencial Atlântico,c,2,2E,T1,59.6,75.99,João Cruz Lopes,124879015,2011-06-27,59120.43,Arrendada
FR0347,Torres do Sol,Torre1,9,9C,T4,185.3,338.98,Daniela Matos Cunha,212496003,2023-09-25,397391.76,Ocupada
FR2467,Vila Verde,A,0,0F,T2,99.6,76.93,Helena Jesus Simões,12345678,,222178.87,Ocupada
FR2088,Residencial Atlântico,c,3,3C,T2,87.1,99.82,Daniela Nunes Correia,120364604,2011-09-23,56249.24,Arrendada
FR1163,Condomínio Central,D,9,9C,T4,148.7,222.4,Marta Almeida Raposo,00000000,2006-01-19,237720.68,Ocupada
FR1305,Residencial Atlântico,B,3,3E,T1,65.9,74.55,André Pires Lopes,108415111,2007-01-18,66449.33,Ocupada
FR0814,Vila Verde,A,-1,G46,Garagem,92.9,75.62,Sara Alves Pereira,220724444,2015-06-08,169594.94,Arrendada
FR0486,Jardins da Cidade,norte,4,4F,T2,79.1,94.17,Carlos Ramos Simões,232918957,2012-07-19,102671.7,Ocupada
FR1254,Jardins da Cidade,Sul,3,3D,T3,116.9,128.63,Hugo Cunha Lopes,168724597,23/07/2006,119019.77,Arrendada
FR1517,Condomínio Central,D,10,10C,T2,83.5,124.67,Filipa Fernandes Santos,256526963,2011-07-01,85061.53,Arrendada
FR1553,Vila Verde,A,4,4F,T2,71.1,57.51,Carlos Santos Santos,190197169,2018-07-22,127424.96,Em obras
FR1623,Condomínio Central,C,8,8A,T1,,80.41,Gonçalo Raposo Reis,239803968,2018-09-27,84948.54,Arrendada
FR1319,Jardins da Cidade,norte,5,5B,T2,99.5,105.09,Mariana Machado Matos,225841886,2018-10-29,251325.38,Em obras
FR1519,Vila Verde,A,-1,G60,Garagem,80.5,67.71,Rosa Santos Rocha,270364040,2009-09-29,39466.07,Ocupada
FR1619,Jardins da Cidade,norte,0,0E,T4,185.8,205.24,Maria Marques Cunha,188516904,2013-09-30,339434.27,
FR0238,Condomínio Central,D,3,3F,T3,136.3,202.05,Manuel Ribeiro Monteiro,254357959,2012-01-09,182705.92,Ocupada
FR1007,Condomínio Central,C,3,3F,T1,57.8,90.58,Hugo Machado Martins,268402853,2011-07-15,69313.87,Arrendada
FR1695,Torres do Sol,Torre 1,10,10E,T2,91.1,156.31,Ricardo Neves Raposo,183242391,2025-08-30,203267.04,Arrendada
FR1174,Vila Verde,A,2,2B,T3,120.3,96.21,José Cardoso Silva,261388084,2014-02-20,191133.7,Arrendada
FR2066,Quinta das Palmeiras,b,2,2F,T2,96.2,98.78,Inês Ribeiro Cardoso,140848522,2024-02-24,133401.46,Arrendada
FR1606,Torres do Sol,Torre 2,1,1C,T1,,98.37,RICARDO PIRES NUNES,279770930,2008-12-31,83198.8,Vazia
FR2123,Vila Verde,A,4,4C,T2,77.8,59.25,Ana Marques Jesus,273573398,2008-10-07,82415.55,Ocupada
FR2344,Torres do Sol,Torre1,4,4B,T2,93.4,167.95,Isabel Ferreira Teixeira,202944513,2022-09-16,187896.18,Arrendada
FR0050,Torres do Sol,Torre1,0,0F,T0,37.6,68.31,Bruno  Santos  Alves,124309977,2019-07-24,81589.95,Ocupada
FR0314,Quinta das Palmeiras,B,1,1B,T1,57.6,49.97,Rita Fernandes Matos,120590016,2024-08-22,127155.74,Arrendada
FR0226,Residencial Atlântico,A,3,3A,T2,82.8,107.15,Patrícia Reis Alves,223721688,2011-06-06,125228.89,
FR0556,Jardins da Cidade,norte,6,6E,T2,93.2,97.57,Carla Simões Antunes,203191870,2011-04-12,93009.97,Vazia
FR0947,Residencial Atlântico,A,2,2C,T0,41.6,50.37,Vasco Machado Machado,173329892,2006/11/12,26263.06,Ocupada
FR0038,Torres do Sol,Torre1,5,5D,T4,157.1,277.64,Raquel Gomes Cunha,162308043,2009-05-19,146692.69,Ocupada
FR0473,Quinta das Palmeiras,A,4,4F,T2,86.5,85.63,Ricardo Gomes Raposo,169679582,2006-05-10,"62453,44",Vazia
FR1293,condomínio central,D,10,10C,T2,80.6,128.37,Raquel Rodrigues Reis,135574142,2021-01-14,263312.64,Ocupada
FR0627,Torres do Sol,Torre 2,7,7A,T1,52.2,95.16,Marco Simões Monteiro,119635941,2018-02-24,93255.73,Arrendada
FR2212,Quinta das Palmeiras,B,4,4B,T3,116.9,0.0,Sara Nunes Raposo,249822330,2022-05-29,219669.97,Arrendada
FR0279,Quinta das Palmeiras,b,2,2A,T0,32.0,31.75,Nuno Sousa Mendes,252718650,2024-09-13,46361.26,Vazia
FR2500,Condomínio Central,B,6,6E,T3,138.5,200.35,Catarina Raposo Fonseca,293427380,2016-08-09,228138.86,Ocupada
FR0656,Vila Verde,a,2,2D,T1,66.7,49.84,Mónica Cruz Jesus,271766559,2020-05-27,,Ocupada
FR1167,Condomínio Central,D,0,0C,T3,139.2,208.68,André Nunes Rocha,211488253,,123260.23,Vazia
FR0179,Condomínio Central,B,9,9D,T2,83.4,120.55,Paula Ribeiro Fonseca,240642832,2006-08-15,87376.75,Vazia
FR0150,Residencial Atlântico,A,1,1A,T3,120.9,147.79,sofia pereira mendes,286451672,2018-02-11,183613.17,Ocupada
FR0539,Residencial Atlântico,A,5,5B,T2,91.9,10765.0,Fernando Soares Reis,138429862,2025-06-15,159925.04,Ocupada
FR2217,Condomínio Central,B,4,4B,T1,48.8,62.23,Carla Raposo Carvalho,262799730,,95715.21,Vazia
FR0345,Quinta das Palmeiras,B,-1,G49,Garagem,79.4,78.16,Carla Pinto Simões,118721765,2011-08-15,131181.3,Arrendada
FR0198,Condomínio Central,D,5,5F,T3,122.1,184.76,Diogo Pereira Machado,233578027,2024-12-09,221618.71,Vazia
FR1960,Condomínio Central,A,8,8A,T2,71.3,99.39,Rui Fernandes Rodrigues,267910604,2008-12-31,90410.84,Ocupada
FR2338,Torres do Sol,Torre 2,8,8B,T2,81.7,147.28,Alexandra Costa Simões,149107581,2012-08-27,174628.12,Arrendada
FR0034,Residencial Atlântico,C,3,3D,T2,82.0,98.75,Raquel Reis Vieira,264632531,,63577.32,Ocupada
FR0846,Jardins da Cidade,Sul,6,6D,T3,104.2,110.48,Francisco Cardoso Raposo,139066433,2008-02-19,128464.73,Arrendada
FR1065,Jardins da Cidade,norte,0,0E,T1,47.0,51.8,Rui Correia Carvalho,284905260,2009-05-09,50820.34,Ocupada
FR1366,Vila Verde,a,-1,G65,Garagem,95.3,74.32,Fernando Alves Alves,285824081,2019-07-27,145681.79,Ocupada
FR2473,Quinta das Palmeiras,B,6,6A,T1,48.6,48.21,Marta Soares Correia,166069376,2013-01-14,76243.75,Ocupada
FR1385,Torres do Sol,Torre1,4,4A,T2,92.6,170.92,Patrícia Moreira Jesus,112446921,2023-04-13,152907.02,Arrendada
FR0257,Vila Verde,A,2,2D,T1,50.9,46.09,Raquel Vieira Pereira,205590902,2013-07-29,87788.58,
FR2318,Quinta das Palmeiras,B,3,3A,T1,68.4,69.32,Isabel Silva Fernandes,145384204,2022-03-16,157838.9,Vazia
FR1840,Jardins da Cidade,Norte,4,4A,T1,50.2,48.74,Luis Correia Vieira,195028139,2024-11-29,114481.72,Ocupada
FR0948,Vila Verde,a,1,1A,T2,87.7,64.67,Carlos Santos Santos,265956903,2024-12-02,263567.73,Ocupada
FR0589,Residencial Atlântico,c,8,8A,T1,54.3,66.85,Manuel Moreira Santos,43814159,2021-07-20,128543.75,Vazia
FR0961,Torres do Sol,Torre 1,-1,G82,Garagem,79.1,134.19,Gonçalo Lopes Reis,114411586,2013-04-30,89027.91,Ocupada
FR0727,Vila Verde,a,1,1F,T2,99.2,73.62,António Neves Marques,128089501,2022-04-11,214805.92,Arrendada
FR2488,Residencial Atlântico,C,6,6F,T2,9.6,17.49,Sofia Cunha Rodrigues,144808294,2025-04-24,35088.6,Vazia
FR0903,Torres do Sol,Torre 1,2,2B,T2,82.9,143.69,Beatriz Almeida Pires,239286280,2011-06-17,102043.24,Arrendada
FR1575,Quinta das Palmeiras,B,0,0F,T2,90.0,92.82,Alexandra Matos Reis,274629474,2009-09-30,71377.43,Arrendada
FR0419,Condomínio Central,B,0,Loja A,Loja,70.1,106.02,Miguel Gomes Vieira,243900652,2008-03-23,86012.94,Arrendada
FR1141,Torres do Sol,Torre 2,4,4A,T1,60.8,114.74,Carlos Coelho Pereira,167558582,2017-06-19,62037.72,Ocupada
FR0041,Residencial Atlântico,A,1,1D,T3,119.8,150.26,Tiago Fonseca Fonseca,274542294,2023-01-23,307064.25,Arrendada
FR1130,Quinta das Palmeiras,b,3,3C,T2,76.3,78.13,Alexandra Teixeira Pires,100705661,2021-04-10,77501.52,Ocupada
FR0569,Condomínio Central,D,8,8D,T1,55.5,68.44,Luis Moreira Antunes,261739923,2011-09-12,75116.05,Ocupada
FR0145,Torres do Sol,Torre 1,-1,G27,Garagem,98.3,182.74,Cristina Sousa Ferreira,161452043,2019-05-29,119054.13,Ocupada
FR1849,Jardins da Cidade,Sul,5,5D,T2,93.8,103.79,Joana Martins Rocha,244122160,2023-05-30,175039.67,Ocupada
FR1377,Torres do Sol,Torre 1,12,12C,T3,135.7,240.84,Paulo Sousa Sousa,101561170,2019-04-05,222775.03,Vazia
FR0960,Condomínio Central,D,3,3B,T2,76.4,115.03,Filipa Alves Rodrigues,216000634,2010-05-15,111587.16,Arrendada
FR2213,Quinta das Palmeiras,b,0,Loja A,Loja,74.7,79.62,Sofia Rodrigues Cruz,168607956,2011-09-05,63388.41,Ocupada
FR1599,torres do sol,Torre1,8,8C,T2,74.7,136.38,Tiago Nunes Soares,123789970,2022-02-13,154476.42,Vazia
FR1238,Quinta das Palmeiras,B,5,5B,T3,120.2,122.35,Nuno Pereira Pinto,170721955,2006-04-28,108954.06,Ocupada
FR2370,Torres do Sol,Torre 2,10,10C,T0,41.5,71.52,José Rodrigues Nunes,123662467,2010-07-22,48935.22,Arrendada
FR0195,Quinta das Palmeiras,A,6,6C,T1,62.0,60.92,João Pereira Raposo,231630034,2023/06/17,131332.17,Ocupada
FR1524,Residencial Atlântico,B,2,2F,T-3,129.0,155.72,Carlos Ribeiro Matos,279161616,2015-11-01,196578.4,Ocupada
FR2154,Condomínio Central,A,7,7C,T1,60.0,87.66,Sara Fonseca Fonseca,255153938,2006/06/05,63482.94,
FR2426,Jardins da Cidade,Sul,1,1D,T1,68.8,75.93,Rita Nunes Rodrigues,209603177,2024-07-15,170836.6,Ocupada
FR1494,Condomínio Central,B,6,6C,T1,56.5,76.6,Rosa Soares Carvalho,246602884,2018-07-30,107062.27,Ocupada
FR1125,Residencial Atlântico,C,8,8F,T3,130.9,16344.999999999998,Mónica Ramos Pires,157060078,2023-05-05,209603.94,Arrendada
FR1127,Torres do Sol,Torre 1,12,12F,T0,4.1,5.75,Manuel Carvalho Martins,120422527,2023-02-28,5176.1,Vazia
FR1427,Condomínio Central,D,3,3A,T2,89.2,130.82,Jorge Cardoso Antunes,159783675,2007-07-12,105513.89,Arrendada
FR0013,TORRES DO SOL,Torre 2,11,11A,T3,134.9,247.86,Mariana Ramos Teixeira,167162243,2012-03-10,214290.22,Arrendada
FR0931,Vila Verde,a,3,3C,T-2,93.6,76.18,Fernando Rodrigues Nunes,225558759,2014-03-08,88963.08,Ocupada
FR0467,Jardins da Cidade,Norte,4,4A,T2,91.7,97.86,Helena Machado Carvalho,289560745,2006-03-31,143077.05,Ocupada
FR1480,Residencial Atlântico,C,2,2B,T2,90.3,109.86,Filipa Antunes Matos,137069893,2006-05-25,75322.27,Arrendada
FR1735,Condomínio Central,A,5,5F,T2,97.8,144.62,Patrícia Coelho Fernandes,199461042,2020-09-19,252238.26,Ocupada
FR0711,Residencial Atlântico,C,1,1C,T3,121.0,146.14,Alexandra Rocha Ramos,201339742,2008-12-08,148982.52,Arrendada
FR1027,Jardins da Cidade,norte,4,4D,T2,90.7,98.71,Francisco Vieira Vieira,221348298,2022-12-03,225950.1,Arrendada
FR0491,Residencial Atlântico,C,0,G13,Garagem,87.6,104.45,Vasco Oliveira Oliveira,167612050,2022-10-29,147433.48,Arrendada
FR0933,Residencial Atlântico,A,8,8F,T2,99.1,127.1,Mónica Lopes Monteiro,197460134,2008-10-03,108459.96,Ocupada
FR0406,Residencial Atlântico,c,1,1B,T3,107.1,132.94,Carla Cunha Cardoso,270456445,2017-01-21,177506.88,Ocupada
FR2185,Quinta das Palmeiras,A,-1,G45,Garagem,91.6,84.76,João Lopes Gomes,247491993,2024-06-09,194725.0,Vazia
FR1931,Jardins da Cidade,Norte,2,2D,T3,112.4,119.05,Ricardo Monteiro Gonçalves,240169368,2010-04-11,100987.1,Vazia
FR0360,Torres do Sol,Torre 1,4,4F,T1,54.8,98.22,Carlos Cunha Alves,153517528,2016-09-11,105900.26,Arrendada
FR0055,Condomínio Central,C,6,6B,T2,92.9,131.77,Rosa Cruz Rocha,252468190,2025-01-22,250274.52,Arrendada
FR1290,Torres do Sol,Torre 1,6,6C,T2,93.2,165.59,Catarina Costa Pires,170462240,2007-02-25,97770.05,Vazia
FR2104,Jardins da Cidade,norte,1,1D,T2,82.4,97.06,Pedro Cruz Sousa,197897760,2022-04-16,162514.78,Ocupada
FR1906,Torres do Sol,Torre 1,2,2D,T4,154.5,278.72,Hugo Pires Monteiro,156065867,2016-02-21,238542.87,Em obras
FR2361,Condomínio Central,D,0,Loja C,Loja,82.5,119.56,Teresa Ferreira Ferreira,204728461,2017-09-05,123004.4,Ocupada
FR1462,Torres do Sol,Torre1,-1,G22,Garagem,85.4,139.02,Rita Coelho Carvalho,280543976,2007-01-09,92070.4,Arrendada
FR1014,Vila Verde,A,0,0E,T2,94.1,0.0,MARIA NEVES COSTA,218745404,2019-05-18,97014.66,Ocupada
FR2377,Quinta das Palmeiras,B,2,2A,T4,164.4,159.69,Manuel Vieira Neves,150985580,2016/12/19,337135.9,Ocupada
FR2447,Residencial Atlântico,C,-1,G42,Garagem,83.5,111.7,Nuno Oliveira Sousa,257365831,2009-04-09,78305.81,Vazia
FR0658,Residencial Atlântico,B,4,4E,T1,56.9,71.15,Bruno Fonseca Pinto,119445421,2017-03-04,75432.27,Em obras
FR0640,Torres do Sol,Torre1,11,11E,T2,84.1,150.3,Marco Carvalho Raposo,243964548,2021-03-03,189186.65,Arrendada
FR1228,Residencial Atlântico,c,8,8F,T2,93.9,117.26,alexandra almeida correia,280392650,2020-05-15,135967.58,Ocupada
FR1918,Jardins da Cidade,Sul,2,2B,T2,89.3,94.53,Miguel Neves Gomes,217330450,2024-09-14,183085.96,Arrendada
FR0299,Jardins da Cidade,Norte,7,7B,T2,88.0,101.51,Ricardo Silva Ferreira,123739620,2010-09-01,131961.24,Arrendada
FR2069,Residencial Atlântico,c,6,6D,T2,86.0,101.46,Luis Pereira Fonseca,127737433,2023-04-02,144839.4,Vazia
FR0330,Residencial Atlântico,B,1,1F,T2,87.2,108.06,Pedro Cardoso Almeida,226165389,2009-11-27,58254.5,Ocupada
FR0749,Vila Verde,A,1,1C,T4,145.7,114.12,Carlos Ramos Fernandes,192344599,2006-05-25,133953.85,Vazia
FR0975,Vila Verde,a,1,1F,T3,113.4,87.81,Tiago Jesus Pereira,185823184,2015-10-10,172032.25,Ocupada
FR0094,Quinta das Palmeiras,A,4,4A,T1,69.2,71.36,Gonçalo Teixeira Matos,198135365,2006-06-25,47782.61,Vazia
FR1472,Vila Verde,A,1,1E,T0,36.9,25.95,Mónica Vieira Rodrigues,299830333,2021-04-28,54169.74,Arrendada
FR0026,Condomínio Central,A,10,10D,T3,136.4,207.99,Daniela Reis Sousa,259330746,2009-12-30,218566.18,Vazia
FR0077,Jardins da Cidade,Norte,-1,G32,Garagem,77.7,83.28,Bruno Pereira Soares,135580835,2024-10-18,127385.05,Arrendada
FR2192,Residencial Atlântico,B,6,6D,T1,53.8,64.31,Paulo Moreira Rodrigues,281657199,2014-03-31,78749.74,Vazia
FR0143,Quinta das Palmeiras,A,2,2C,T2,75.9,80.61,Marta Moreira Oliveira,117959963,2012-02-02,31088.43,Em obras
FR0024,Vila Verde,a,2,2E,T3,109.8,77.6,Paula Ferreira Reis,153178195,2007-11-07,105542.74,Em obras
FR1675,Jardins da Cidade,Norte,4,4E,T2,98.9,103.8,BRUNO CARDOSO FONSECA,281001022,2009-06-02,131691.58,Arrendada
FR1551,Residencial Atlântico,c,6,6B,T2,81.4,107.55,Vasco Matos Nunes,270688850,2015-11-12,116474.96,Ocupada
FR1562,Jardins da Cidade,Norte,5,5D,T3,134.6,148.56,Joana Alves Pereira,251318143,2021.08.16,326227.05,Arrendada
FR0274,Condomínio Central,B,10,10D,T2,82.1,123.34,Francisco Moreira Lopes,253335382,2017-11-06,138695.23,Arrendada
FR0926,Jardins da Cidade,Norte,1,1A,T2,78.1,79.46,Carlos Ramos Fernandes,275167061,2011-08-27,118021.62,Ocupada
FR1148,Condomínio Central,C,9,9D,T2,91.1,140.46,José Carvalho Fernandes,104259823,2014-07-05,81383.96,Vazia
FR2423,Vila Verde,A,3,3C,T1,46.5,40.62,Tiago Matos Ribeiro,125709174,2019-10-27,91015.87,Ocupada
FR2453,Vila Verde,A,0,0E,T2,76.4,66.55,Carla Soares Martins,204525967,2020-10-15,123940.53,Em obras
FR1178,Torres do Sol,Torre 1,12,12C,T2,87.4,148.67,Paulo Pinto Machado,245581148,2006-06-13,52456.97,Ocupada
FR0265,Vila Verde,A,4,4C,T2,73.1,64.66,Daniela Ramos Simões,282563777,2011-03-20,110191.97,Ocupada
FR2479,Quinta das Palmeiras,A,1,1C,T2,96.4,93.09,Ana Almeida Almeida,202189426,2011-06-28,27422.28,ocupada
FR1804,Condomínio Central,C,10,10E,T2,70.9,96.12,Sara Martins Raposo,251756157,2014-10-05,125995.8,Ocupada
FR2084,Vila Verde,a,4,4A,T3,128.5,100.09,João Raposo Jesus,287439918,06/05/2007,136395.41,Arrendada
FR0264,Vila Verde,A,0,G14,Garagem,80.2,62.1,Beatriz Matos Machado,146132562,2013-09-29,69707.22,Vazia
FR1717,Vila Verde,a,1,1D,T1,45.2,24.16,Vítor Fonseca Mendes,140900355,2015-06-13,54512.81,Arrendada
FR2319,Torres do Sol,Torre 1,3,3B,T1,48.7,85.48,João Mendes Silva,276155723,2011-01-25,58163.78,Vazia
FR1303,Residencial Atlântico,B,3,3F,T2,83.5,97.18,Mónica Teixeira Fonseca,280018458,2013-09-30,107298.14,
FR0985,Condomínio Central,B,6,6D,T1,58.9,85.77,Jorge Ribeiro Santos,111179268,2023-11-05,97793.6,Vazia
FR1761,Condomínio Central,A,10,10D,T3,137.3,209.84,Cristina Rocha Ramos,194287149,2020-04-15,384225.97,Arrendada
FR0379,Vila Verde,a,2,2C,T2,96.5,73.72,Sofia Vieira Antunes,203648546,2006-06-17,105092.12,Ocupada
FR1102,Quinta das Palmeiras,b,3,3A,T2,84.6,89.84,Rosa Neves Marques,262864494,2012-02-07,157969.73,Vazia
FR0180,Condomínio Central,D,7,7C,T3,105.8,162.97,Vasco Gonçalves Rodrigues,226087629,2016-08-21,167423.79,Ocupada
FR0949,Jardins da Cidade,norte,-1,G36,Garagem,72.3,86.45,Diogo Silva Costa,204833283,2011-02-09,76202.3,Arrendada
FR0755,Vila Verde,a,0,0D,T2,82.2,57.23,Ricardo Gonçalves Mendes,279196927,2007-04-22,85156.42,Ocupada
FR1631,Residencial Atlântico,c,2,2E,T1,64.8,76.15,Ricardo Rodrigues Correia,131565918,2014-01-10,89678.66,Ocupada
FR2059,Condomínio Central,A,8,8A,T3,126.5,195.53,Fernando Moreira Moreira,224658586,2014-05-26,204492.96,Ocupada
FR2204,Torres do Sol,Torre 1,0,Loja C,Loja,90.3,167.04,Hugo Antunes Ribeiro,164087901,19/08/2014,138079.36,Ocupada
FR0106,Jardins da Cidade,Norte,1,1D,T3,132.1,140.08,Cristina Alves Nunes,143108617,2017-12-25,246031.57,Ocupada
